"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Probe","Target","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"C","F","20","012","C_List01.csv",42,"F","F","F","這卷底片就在相機中","STI/Filler/candle08b.jpg",973,572,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",43,"L","H","N","那座釣橋擋住了城門","STI/LARGE/Drawbridge_H.jpg",2444,676,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",44,"S","V","Y","那棵生玉米剛被農夫採收","STI/SMALL/cornhusk_r.jpg",2282,529,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",45,"S","V","Y","那條牛仔褲在展示櫃中","STI/SMALL/jeans01_r.jpg",881,601,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",46,"F","F","F","那隻鋸子放在工具箱中","STI/Filler/034-biberon_feeding-bottle.jpg",1002,564,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",47,"F","F","F","漢堡就在托盤裡","STI/Filler/earring01.jpg",983,686,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",48,"L","V","N","鐵桶正被推上卡車","STI/LARGE/steelbarrel_V.jpg",3313,579,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",49,"L","H","Y","公文櫃被兩位壯丁搬出辦公室","STI/LARGE/filingcabinet_H.jpg",1126,1058,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",50,"L","V","N","砂石車載滿砂石","STI/LARGE/dump-truck_V.jpg",1098,524,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",51,"F","F","F","那台電動機車行駛在隧道裡","STI/Filler/desk02.jpg",1884,692,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",52,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",602,737,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",53,"S","V","Y","這頂帽子就掛在牆上","STI/SMALL/hat_r.jpg",907,641,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",54,"L","H","Y","船錨沉到海底","STI/LARGE/anchor_H.jpg",1021,441,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",55,"L","H","Y","那張床墊被放在床上","STI/LARGE/mattress_H.jpg",992,680,0,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",56,"F","F","F","電話設置在茶几上","STI/Filler/briefcaseclosed.jpg",791,574,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",57,"F","F","F","那台摩托車停在停車場裡","STI/Filler/035-bibliotheque_book-shelves.jpg",1374,551,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",58,"L","H","Y","桌子就放置在窗戶前面","STI/LARGE/desk_H.jpg",1188,710,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",59,"F","F","F","影印機在桌子旁邊","STI/Filler/cooler01.jpg",668,826,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",60,"L","H","N","公車墜落在懸崖上","STI/LARGE/bus_H.jpg",877,1035,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",61,"S","V","N","那支螺絲起子放在工作檯","STI/SMALL/screwdriver04b_r.jpg",963,666,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",62,"L","V","Y","停車場閘門昇起讓車子通過","STI/LARGE/gate_arms_V.jpg",489,830,0,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",63,"F","F","F","直昇機正停在跑道上","STI/Filler/ferry.jpg",776,959,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",64,"L","H","N","那台吉普車掉到裂縫裡","STI/LARGE/jeep_H.jpg",937,938,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",65,"S","V","N","那隻鞋放在地板上","STI/SMALL/shoe_r.jpg",683,727,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",66,"F","F","F","那台警車行駛在馬路上","STI/Filler/282-tractopelle_digger.jpg",538,746,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",67,"F","F","F","那盞燈安裝在牆上","STI/Filler/ribbon04.jpg",645,797,1,0,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",68,"S","H","N","漏斗就在廚師的手裡","STI/SMALL/funnel.jpg",789,683,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",69,"S","H","N","那根大葱正在被沖洗","STI/SMALL/leek.jpg",835,588,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",70,"F","F","F","鬧鐘被放在床上","STI/Filler/flower.jpg",538,533,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",71,"L","V","N","火箭正被輸送到發射台","STI/LARGE/rocket_V.jpg",559,639,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",72,"F","F","F","那顆膠囊放在桌子上","STI/Filler/staple.jpg",736,570,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",73,"F","F","F","那間狗屋蓋在大門旁","STI/Filler/ironbarrel.jpg",539,563,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",74,"F","F","F","手電筒放在手提箱中","STI/Filler/scrubbingbrush05b.jpg",869,706,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",75,"S","H","N","眼藥膏正準備用在患者眼部","STI/SMALL/gluetube.jpg",717,1008,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",76,"F","F","F","蠟燭立在餐桌上","STI/Filler/041-bonbon_candy.jpg",736,595,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",77,"F","F","F","氣球在小孩子的手裡","STI/Filler/pill.jpg",709,708,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",78,"F","F","F","那台卡車停在工廠裡","STI/Filler/071-bateau_boat.jpg",301,709,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",79,"F","F","F","機庫就在飛機旁邊","STI/Filler/church.jpg",561,1379,0,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",80,"F","F","F","飛鏢盤就掛在牆上","STI/Filler/mirror.jpg",586,558,1,0,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",81,"S","H","Y","那支保齡球瓶倒在球道盡頭","STI/SMALL/248-quille_skittle.jpg",675,681,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",82,"L","V","Y","巡曳飛彈已從潛艇發射","STI/LARGE/missle_V.jpg",583,1243,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",83,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",1300,959,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",84,"L","H","N","複製的自由女神像設置在公園裡","STI/LARGE/liberty_H.jpg",828,873,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",85,"S","V","N","那支餐叉放在抽屜裡","STI/SMALL/tongs01b_r.jpg",679,1173,0,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",86,"F","F","F","那台雲梯車行駛在馬路上","STI/Filler/sailboat.jpg",620,1029,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",87,"L","H","Y","那艘遊艇正在航行","STI/LARGE/boat_H.jpg",435,688,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",88,"F","F","F","垃圾桶設在人行道上","STI/Filler/woodboard.jpg",650,517,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",89,"L","V","N","那座路燈正被搬運中","STI/LARGE/streetlantern_V.jpg",815,741,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",90,"F","F","F","城堡就建在山上","STI/Filler/lighthouse.jpg",598,874,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",91,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",530,1059,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",92,"F","F","F","木筏正向碼頭移動","STI/Filler/cow.jpg",705,868,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",93,"L","V","Y","降落傘從跳傘員背後張開","STI/LARGE/parachute_V.jpg",658,553,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",94,"S","H","Y","鑰匙圈就在茶几上","STI/SMALL/keychain.jpg",756,587,0,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",95,"F","F","F","那台計算器放在桌子上","STI/Filler/strap.jpg",738,598,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",96,"F","F","F","那支瑞士刀放在桌子上","STI/Filler/filmroll.jpg",544,658,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",97,"F","F","F","巨型煉油廠就在大馬路旁","STI/Filler/castletower.jpg",1553,773,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",98,"S","V","N","相框收在抽屜裡","STI/SMALL/pictureframe04_r.jpg",635,631,1,1,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",99,"S","H","Y","這支火柴被收在盒子裡","STI/SMALL/007-allumette_match.jpg",941,900,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",100,"F","F","F","那隻牛生活在農場裡","STI/Filler/boxtrailer.jpg",558,904,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",101,"S","H","N","釣竿靠著牆壁擺放","STI/SMALL/fishingrod.jpg",477,722,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",102,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",665,1307,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",103,"F","F","F","雨傘被放在海灘上","STI/Filler/tv.jpg",522,564,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",104,"L","V","Y","鐵達尼號正沉入海中","STI/LARGE/Titanic_V.jpg",614,495,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",105,"F","F","F","有顆牙齒在鐵盤之中","STI/Filler/156-hot-dog_hot-dog.jpg",712,752,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",106,"S","H","Y","試管就在工作桌上","STI/SMALL/126-eprouvette_test-tube.jpg",671,748,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",107,"L","V","Y","酒桶被放在酒吧角落","STI/LARGE/barrel_V.jpg",755,825,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",108,"F","F","F","電腦顯示器放在書桌上","STI/Filler/fryingpan02a.jpg",547,718,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",109,"F","F","F","文件夾就在書架上","STI/Filler/pillow.jpg",706,1711,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",110,"F","F","F","大白菜就放在貨架上","STI/Filler/umbrellaopen.jpg",616,843,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",111,"F","F","F","教堂在廣場旁邊","STI/Filler/093-chapiteau_big-top.jpg",464,771,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",112,"L","H","Y","獨木舟正行駛在河面","STI/LARGE/canoe_H.jpg",682,749,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",113,"S","V","N","訂書機放在辦公桌上","STI/SMALL/stapler03a_r.jpg",646,610,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",114,"S","V","Y","玻璃瓶就放在架子上","STI/SMALL/beerbottle_r.jpg",532,702,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",115,"S","V","N","保特瓶被丟棄在地上","STI/SMALL/waterbottle01b_r.jpg",533,436,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",116,"S","H","N","湯匙放在盤子右邊","STI/SMALL/spoon_H.jpg",427,695,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",117,"S","H","Y","花盆倒在門口前","STI/SMALL/242-pot_jar.jpg",734,730,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",118,"S","H","N","那支菊花被遊客摘起","STI/SMALL/daisy.jpg",608,499,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",119,"L","H","N","雲梯已就位讓消防員攀爬","STI/LARGE/ladder_H.jpg",538,535,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",120,"S","V","Y","那隻手套就套在架子上","STI/SMALL/glove_V.jpg",728,546,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",121,"F","F","F","那艘軍艦正駛向港口","STI/Filler/freighttruck.jpg",750,626,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",122,"F","F","F","戰艦航行在大海","STI/Filler/240-pont_bridge.jpg",561,970,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",123,"F","F","F","辦公椅放在辦公室裡","STI/Filler/microwave.jpg",547,626,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",124,"S","V","Y","鐵釘已準備釘進地板","STI/SMALL/nail_r.jpg",620,852,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",125,"F","F","F","乒乓球桌就在房間裡","STI/Filler/020-baignoire_bathtub.jpg",695,493,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",126,"S","H","Y","那支糖果棒放在糖果盒中","STI/SMALL/candycane01a.jpg",506,567,1,NA,"12/09/16 10:01:03"
"C","F","20","012","C_List01.csv",127,"F","F","F","烘衣機放在浴室裡","STI/Filler/260-sapin_fir-tree.jpg",473,613,1,NA,"12/09/16 10:01:03"
"C","F","18","017","C_List03.csv",0,"F","F","F","那台雲梯車行駛在馬路上","STI/Filler/sailboat.jpg",3483,1059,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",1,"L","V","Y","那張床墊緊靠著牆壁","STI/LARGE/mattress_V.jpg",1513,737,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",2,"S","V","N","眼藥膏被收在抽屜裡","STI/SMALL/gluetube_r.jpg",1827,746,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",3,"L","H","N","砂石車正在傾倒砂石","STI/LARGE/dump-truck_H.JPG",1361,696,0,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",4,"F","F","F","耳環就在盒子旁邊","STI/Filler/078-cassette_cassette.jpg",1038,879,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",5,"F","F","F","貨物列車在鐵路上行駛","STI/Filler/293-usine_factory.jpg",1842,1027,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",6,"F","F","F","那隻牛生活在農場裡","STI/Filler/boxtrailer.jpg",1417,945,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",7,"F","F","F","蘋果就在桌子上","STI/Filler/075-carte_playing-card.jpg",1280,603,0,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",8,"F","F","F","手電筒放在手提箱中","STI/Filler/scrubbingbrush05b.jpg",590,723,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",9,"F","F","F","蠟燭立在餐桌上","STI/Filler/041-bonbon_candy.jpg",693,601,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",10,"S","V","N","湯匙放在盤子上面","STI/SMALL/spoon_V.jpg",994,718,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",11,"F","F","F","雨傘被放在海灘上","STI/Filler/tv.jpg",917,771,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",12,"L","V","N","複製的自由女神像正被搬進公園","STI/LARGE/liberty_V.jpg",1833,707,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",13,"L","V","N","那艘太空梭正被搬往博物館","STI/LARGE/spaceshuttle_V.jpg",1925,922,1,0,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",14,"F","F","F","杯子放在餐桌上","STI/Filler/kiwi03.jpg",1157,793,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",15,"F","F","F","教堂在廣場旁邊","STI/Filler/093-chapiteau_big-top.jpg",1188,1151,0,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",16,"F","F","F","衣服就放在衣櫥裡","STI/Filler/spatula04.jpg",2052,546,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",17,"L","V","N","那具窗框安裝在天花板","STI/LARGE/windowframe_V.jpg",2311,811,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",18,"F","F","F","辦公椅放在辦公室裡","STI/Filler/microwave.jpg",1253,608,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",19,"F","F","F","漢堡就在托盤裡","STI/Filler/earring01.jpg",774,578,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",20,"F","F","F","那支瑞士刀放在桌子上","STI/Filler/filmroll.jpg",804,739,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",21,"S","H","N","相框放在書桌上","STI/SMALL/pictureframe04.jpg",925,667,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",22,"S","H","Y","鐵釘放在工具箱中","STI/SMALL/nail.jpg",747,792,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",23,"F","F","F","烘衣機放在浴室裡","STI/Filler/260-sapin_fir-tree.jpg",1149,531,1,0,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",24,"S","H","N","那支餐叉放在瓶子裡","STI/SMALL/tongs01b.jpg",1138,994,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",25,"F","F","F","那間狗屋蓋在大門旁","STI/Filler/ironbarrel.jpg",1778,548,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",26,"S","H","Y","那條牛仔褲就放在床上","STI/SMALL/jeans01.jpg",700,717,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",27,"L","V","N","重型吊臂靜止在路邊的吊車上","STI/LARGE/crane_V.jpg",3941,778,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",28,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",2198,874,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",29,"F","F","F","戰艦航行在大海","STI/Filler/240-pont_bridge.jpg",1078,798,0,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",30,"L","V","N","公車正行駛在公路上","STI/LARGE/bus_V.jpg",1483,656,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",31,"S","H","N","那支螺絲起子正被使用","STI/SMALL/screwdriver04b.jpg",847,606,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",32,"L","H","N","那台直立式鋼琴正放在手推車上","STI/LARGE/Uprightpiano_H.jpg",1651,741,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",33,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",2238,829,0,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",34,"L","H","Y","酒桶被放置在酒窖中","STI/LARGE/barrel_H.JPG",961,630,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",35,"F","F","F","有隻蝦子在水族箱中","STI/Filler/laptopopen.jpg",905,792,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",36,"S","H","Y","冰淇淋勺就在櫃子上","STI/SMALL/measuringspoon.jpg",787,609,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",37,"S","H","N","剃刀放在杯子裡","STI/SMALL/razor01.jpg",674,707,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",38,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",820,784,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",39,"F","F","F","機庫就在飛機旁邊","STI/Filler/church.jpg",1162,807,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",40,"L","V","Y","那張沙發放在手推車上移動","STI/LARGE/sofa_V.jpg",1256,768,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",41,"F","F","F","書架放置在房間裡","STI/Filler/briefcaseclosed.jpg",1643,547,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",42,"F","F","F","文件夾就在書架上","STI/Filler/pillow.jpg",632,885,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",43,"F","F","F","飛鏢盤就掛在牆上","STI/Filler/mirror.jpg",955,761,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",44,"F","F","F","那顆膠囊放在桌子上","STI/Filler/staple.jpg",769,715,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",45,"S","V","Y","鑰匙圈掛在牆上","STI/SMALL/keychain_r.jpg",663,834,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",46,"S","V","N","那根大葱放在廚房的桌子上","STI/SMALL/leek_r.jpg",954,1024,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",47,"F","F","F","乒乓球桌就在房間裡","STI/Filler/020-baignoire_bathtub.jpg",806,710,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",48,"S","V","N","那支菊花掉在花店地上","STI/SMALL/daisy_r.jpg",565,587,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",49,"S","H","Y","那隻手套放在駕駛座前","STI/SMALL/glove_H.jpg",502,536,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",50,"S","V","N","漏斗就放在碗盤旁邊","STI/SMALL/funnel_r.jpg",583,672,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",51,"F","F","F","那艘軍艦正駛向港口","STI/Filler/freighttruck.jpg",589,677,1,0,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",52,"L","H","Y","巡曳飛彈正在海面飛行","STI/LARGE/missle_H.jpg",556,803,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",53,"L","H","Y","那台自動販賣機躺在貨車中","STI/LARGE/vending_H.jpg",830,621,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",54,"F","F","F","救生圈被放在甲板上","STI/Filler/294-ventilateur_fan.jpg",641,707,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",55,"L","V","Y","船錨正被放下","STI/LARGE/anchor_V.jpg",564,597,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",56,"L","H","N","這隻豬的屠體被掛起來","STI/LARGE/pig_H.jpg",509,641,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",57,"S","V","Y","樹枝被插進土裡","STI/SMALL/branch02_r.jpg",1069,789,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",58,"S","H","Y","那棵生玉米被丟在廚房角落","STI/SMALL/cornhusk.jpg",1017,880,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",59,"S","H","N","這貝殼就在遊客手裡","STI/SMALL/seashell01.jpg",1298,749,1,1,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",60,"F","F","F","小麥長在麥田裡","STI/Filler/089-chronometre_stop-watch.jpg",1715,598,1,NA,"12/12/16 09:56:53"
"C","F","18","017","C_List03.csv",61,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",982,961,1,NA,"12/12/16 09:56:53"
